"RegionName","City","HousingType","Time","Value"
"Hollywood","Los Angeles","All Homes",2013-06-01,2.24166666666667
"Harlem","New York","All Homes",2013-06-01,NA
"East Harlem","New York","All Homes",2013-06-01,NA
"Mid City","Los Angeles","All Homes",2013-06-01,1.63285340314136
"Flushing","New York","All Homes",2013-06-01,NA
"Northridge","Los Angeles","All Homes",2013-06-01,NA
"San Pedro","Los Angeles","All Homes",2013-06-01,1.621875
"Forest Hills","New York","All Homes",2013-06-01,NA
"Westwood","Los Angeles","All Homes",2013-06-01,2.76595744680851
"Gramercy","New York","All Homes",2013-06-01,NA
"Chelsea","New York","All Homes",2013-06-01,NA
"Woodland Hills","Los Angeles","All Homes",2013-06-01,1.8276268115942
"Mid City West","Los Angeles","All Homes",2013-06-01,2.63157894736842
"Encino","Los Angeles","All Homes",2013-06-01,1.69091091492777
"Tarzana","Los Angeles","All Homes",2013-06-01,1.62920949436914
"Studio City","Los Angeles","All Homes",2013-06-01,2.00100156445557
"Del Rey","Los Angeles","All Homes",2013-06-01,NA
"West Hills","Los Angeles","All Homes",2013-06-01,1.62223972851776
"Venice","Los Angeles","All Homes",2013-06-01,3.4330985915493
"Sawtelle","Los Angeles","All Homes",2013-06-01,NA
"Downtown","Los Angeles","All Homes",2013-06-01,2.46103363412633
"Brentwood","Los Angeles","All Homes",2013-06-01,2.4376586230512
"Capitol Hill","Seattle","All Homes",2013-06-01,2.20762155059133
"Hollywood Hills","Los Angeles","All Homes",2013-06-01,3.21174377224199
"Clinton","New York","All Homes",2013-06-01,NA
"Financial District","New York","All Homes",2013-06-01,NA
"Flatiron District","New York","All Homes",2013-06-01,NA
"West Village","New York","All Homes",2013-06-01,NA
"Pacific Palisades","Los Angeles","All Homes",2013-06-01,3.49649711475563
"Porter Ranch","Los Angeles","All Homes",2013-06-01,1.39968895800933
"Columbus Circle","New York","All Homes",2013-06-01,NA
"Sutton Place","New York","All Homes",2013-06-01,NA
"South of Market","San Francisco","All Homes",2013-06-01,4.01194353963084
"Turtle Bay","New York","All Homes",2013-06-01,NA
"Midtown","New York","All Homes",2013-06-01,NA
"Tribeca","New York","All Homes",2013-06-01,NA
"Spuyten Duyvil","New York","All Homes",2013-06-01,2.11515266725225
"Tudor City","New York","All Homes",2013-06-01,NA
"Battery Park","New York","All Homes",2013-06-01,5.25
"South Beach","San Francisco","All Homes",2013-06-01,4.26081349904936
"Hunters Point","New York","All Homes",2013-06-01,3.99197592778335
"Murray Hill","New York","All Homes",2013-06-01,NA
"Downtown","New York","All Homes",2013-06-01,NA
"Belltown","Seattle","All Homes",2013-06-01,2.78858625162127
"Upper West Side","New York","Condominium",2013-06-01,NA
"Astoria","New York","Condominium",2013-06-01,NA
"Hollywood","Los Angeles","Condominium",2013-06-01,2.392578125
"Williamsburg","New York","Condominium",2013-06-01,NA
"Harlem","New York","Condominium",2013-06-01,NA
"East Harlem","New York","Condominium",2013-06-01,NA
"Flushing","New York","Condominium",2013-06-01,NA
"Westwood","Los Angeles","Condominium",2013-06-01,2.8408607616385
"Gramercy","New York","Condominium",2013-06-01,NA
"Chelsea","New York","Condominium",2013-06-01,NA
"Venice","Los Angeles","Condominium",2013-06-01,3.24196239025486
"Sawtelle","Los Angeles","Condominium",2013-06-01,NA
"Downtown","Los Angeles","Condominium",2013-06-01,2.46376811594203
"Brentwood","Los Angeles","Condominium",2013-06-01,2.19666666666667
"Clinton","New York","Condominium",2013-06-01,NA
"Financial District","New York","Condominium",2013-06-01,NA
"Flatiron District","New York","Condominium",2013-06-01,NA
"West Village","New York","Condominium",2013-06-01,NA
"Columbus Circle","New York","Condominium",2013-06-01,NA
"Sutton Place","New York","Condominium",2013-06-01,NA
"South of Market","San Francisco","Condominium",2013-06-01,NA
"Turtle Bay","New York","Condominium",2013-06-01,NA
"Midtown","New York","Condominium",2013-06-01,NA
"Tribeca","New York","Condominium",2013-06-01,NA
"Tudor City","New York","Condominium",2013-06-01,NA
"Battery Park","New York","Condominium",2013-06-01,5.22256969785433
"South Beach","San Francisco","Condominium",2013-06-01,4.24671385237614
"Hunters Point","New York","Condominium",2013-06-01,NA
"Murray Hill","New York","Condominium",2013-06-01,NA
"Belltown","Seattle","Condominium",2013-06-01,2.80820326639546
"Upper West Side","New York","Single Family Residence",2013-06-01,NA
"Sherman Oaks","Los Angeles","Single Family Residence",2013-06-01,1.96633458009434
"Astoria","New York","Single Family Residence",2013-06-01,NA
"East Harlem","New York","Single Family Residence",2013-06-01,NA
"Gramercy","New York","Single Family Residence",2013-06-01,5.08449612403101
"Woodland Hills","Los Angeles","Single Family Residence",2013-06-01,1.71532880404682
"Encino","Los Angeles","Single Family Residence",2013-06-01,1.80857249070052
"West Hills","Los Angeles","Single Family Residence",2013-06-01,1.61529215324304
"Hollywood Hills","Los Angeles","Single Family Residence",2013-06-01,3.28342526924087
"Financial District","New York","Single Family Residence",2013-06-01,4.71568471060089
"Pacific Palisades","Los Angeles","Single Family Residence",2013-06-01,3.62056480811006
"Columbus Circle","New York","Single Family Residence",2013-06-01,5.04761904761905
"Midtown","New York","Single Family Residence",2013-06-01,5.12012012012012
"Hunters Point","New York","Single Family Residence",2013-06-01,4.05540166204986
"Upper West Side","New York","1 Bedroom",2013-07-01,NA
"Hollywood","Los Angeles","1 Bedroom",2013-07-01,2.5
"Harlem","New York","1 Bedroom",2013-07-01,NA
"East Harlem","New York","1 Bedroom",2013-07-01,NA
"Westlake","Los Angeles","1 Bedroom",2013-07-01,NA
"Forest Hills","New York","1 Bedroom",2013-07-01,NA
"Westwood","Los Angeles","1 Bedroom",2013-07-01,3.16622691292876
"Gramercy","New York","1 Bedroom",2013-07-01,NA
"Chelsea","New York","1 Bedroom",2013-07-01,NA
"Woodland Hills","Los Angeles","1 Bedroom",2013-07-01,2.08551269641394
"Palms","Los Angeles","1 Bedroom",2013-07-01,NA
"Rego Park","New York","1 Bedroom",2013-07-01,NA
"Downtown","Los Angeles","1 Bedroom",2013-07-01,2.55844155844156
"Capitol Hill","Seattle","1 Bedroom",2013-07-01,2.27176120702162
"Clinton","New York","1 Bedroom",2013-07-01,NA
"Financial District","New York","1 Bedroom",2013-07-01,NA
"Flatiron District","New York","1 Bedroom",2013-07-01,NA
"Columbus Circle","New York","1 Bedroom",2013-07-01,NA
"Sutton Place","New York","1 Bedroom",2013-07-01,NA
"South of Market","San Francisco","1 Bedroom",2013-07-01,4.66079704781385
"Midtown","New York","1 Bedroom",2013-07-01,NA
"Tribeca","New York","1 Bedroom",2013-07-01,NA
"Spuyten Duyvil","New York","1 Bedroom",2013-07-01,2.43055555555556
"Tudor City","New York","1 Bedroom",2013-07-01,NA
"Battery Park","New York","1 Bedroom",2013-07-01,NA
"South Beach","San Francisco","1 Bedroom",2013-07-01,4.72121212121212
"First Hill","Seattle","1 Bedroom",2013-07-01,NA
"Hunters Point","New York","1 Bedroom",2013-07-01,4.07252440725244
"Belltown","Seattle","1 Bedroom",2013-07-01,2.69418960244648
"Ballard","Seattle","1 Bedroom",2013-07-01,NA
"Uptown","Seattle","1 Bedroom",2013-07-01,2.47718990658527
"Denny Triangle","Seattle","1 Bedroom",2013-07-01,2.89308126710225
"South Lake Union","Seattle","1 Bedroom",2013-07-01,2.2202216066482
"Upper West Side","New York","2 Bedroom",2013-07-01,NA
"Sherman Oaks","Los Angeles","2 Bedroom",2013-07-01,1.71463054187192
"Hollywood","Los Angeles","2 Bedroom",2013-07-01,2.43594325924271
"North Hollywood","Los Angeles","2 Bedroom",2013-07-01,1.84833465503569
"Koreatown","Los Angeles","2 Bedroom",2013-07-01,NA
"San Pedro","Los Angeles","2 Bedroom",2013-07-01,1.59446450060168
"Forest Hills","New York","2 Bedroom",2013-07-01,NA
"Westwood","Los Angeles","2 Bedroom",2013-07-01,2.85474391267842
"Gramercy","New York","2 Bedroom",2013-07-01,NA
"Chelsea","New York","2 Bedroom",2013-07-01,NA
"Woodland Hills","Los Angeles","2 Bedroom",2013-07-01,1.83613817537644
"Palms","Los Angeles","2 Bedroom",2013-07-01,NA
"Mid City West","Los Angeles","2 Bedroom",2013-07-01,2.62810707456979
"Studio City","Los Angeles","2 Bedroom",2013-07-01,2.19173524118131
"Del Rey","Los Angeles","2 Bedroom",2013-07-01,2.56
"Venice","Los Angeles","2 Bedroom",2013-07-01,3.2422171602126
"Sawtelle","Los Angeles","2 Bedroom",2013-07-01,2.23333333333333
"Downtown","Los Angeles","2 Bedroom",2013-07-01,NA
"Brentwood","Los Angeles","2 Bedroom",2013-07-01,2.4584
"Capitol Hill","Seattle","2 Bedroom",2013-07-01,NA
"Financial District","New York","2 Bedroom",2013-07-01,NA
"Flatiron District","New York","2 Bedroom",2013-07-01,NA
"Columbus Circle","New York","2 Bedroom",2013-07-01,NA
"South of Market","San Francisco","2 Bedroom",2013-07-01,3.868
"Midtown","New York","2 Bedroom",2013-07-01,NA
"Tribeca","New York","2 Bedroom",2013-07-01,NA
"Tudor City","New York","2 Bedroom",2013-07-01,NA
"Battery Park","New York","2 Bedroom",2013-07-01,NA
"South Beach","San Francisco","2 Bedroom",2013-07-01,3.93835616438356
"Hunters Point","New York","2 Bedroom",2013-07-01,NA
"Upper West Side","New York","3 Bedroom",2013-07-01,NA
"Sherman Oaks","Los Angeles","3 Bedroom",2013-07-01,1.87656380316931
"Gramercy","New York","3 Bedroom",2013-07-01,NA
"Bath Beach","New York","3 Bedroom",2013-07-01,NA
"Woodland Hills","Los Angeles","3 Bedroom",2013-07-01,1.68530016323076
"Upper West Side","New York","All Homes",2013-07-01,NA
"Sherman Oaks","Los Angeles","All Homes",2013-07-01,1.78914141414141
"Astoria","New York","All Homes",2013-07-01,NA
"Hollywood","Los Angeles","All Homes",2013-07-01,2.25265017667845
"Harlem","New York","All Homes",2013-07-01,NA
"East Harlem","New York","All Homes",2013-07-01,NA
"Mid City","Los Angeles","All Homes",2013-07-01,1.66666666666667
"Flushing","New York","All Homes",2013-07-01,NA
"Northridge","Los Angeles","All Homes",2013-07-01,NA
"San Pedro","Los Angeles","All Homes",2013-07-01,1.56851851851852
"Forest Hills","New York","All Homes",2013-07-01,NA
"Westwood","Los Angeles","All Homes",2013-07-01,2.67129170796168
"Gramercy","New York","All Homes",2013-07-01,NA
"Chelsea","New York","All Homes",2013-07-01,NA
"Woodland Hills","Los Angeles","All Homes",2013-07-01,1.82146380645556
"Mid City West","Los Angeles","All Homes",2013-07-01,2.63157894736842
"Encino","Los Angeles","All Homes",2013-07-01,1.66922792053705
"Tarzana","Los Angeles","All Homes",2013-07-01,1.63541313758705
"Studio City","Los Angeles","All Homes",2013-07-01,2.20008300207185
"Del Rey","Los Angeles","All Homes",2013-07-01,NA
"West Hills","Los Angeles","All Homes",2013-07-01,1.60665333701048
"Venice","Los Angeles","All Homes",2013-07-01,3.59845317725753
"Sawtelle","Los Angeles","All Homes",2013-07-01,NA
"Downtown","Los Angeles","All Homes",2013-07-01,2.46725455667708
"Brentwood","Los Angeles","All Homes",2013-07-01,2.46539051923932
"Capitol Hill","Seattle","All Homes",2013-07-01,2.1979345327154
"Hollywood Hills","Los Angeles","All Homes",2013-07-01,3.08641975308642
"Clinton","New York","All Homes",2013-07-01,NA
"Financial District","New York","All Homes",2013-07-01,NA
"Flatiron District","New York","All Homes",2013-07-01,NA
"West Village","New York","All Homes",2013-07-01,NA
"Pacific Palisades","Los Angeles","All Homes",2013-07-01,3.27278921921529
"Porter Ranch","Los Angeles","All Homes",2013-07-01,1.43631436314363
"Columbus Circle","New York","All Homes",2013-07-01,NA
"Sutton Place","New York","All Homes",2013-07-01,NA
"South of Market","San Francisco","All Homes",2013-07-01,3.94952874532127
"Turtle Bay","New York","All Homes",2013-07-01,NA
"Midtown","New York","All Homes",2013-07-01,NA
"Tribeca","New York","All Homes",2013-07-01,NA
"Spuyten Duyvil","New York","All Homes",2013-07-01,2.14
"Tudor City","New York","All Homes",2013-07-01,NA
"Battery Park","New York","All Homes",2013-07-01,5.17985611510791
"South Beach","San Francisco","All Homes",2013-07-01,4.40783190066858
"Hunters Point","New York","All Homes",2013-07-01,4.05638935561509
"Murray Hill","New York","All Homes",2013-07-01,NA
"Downtown","New York","All Homes",2013-07-01,4.43465491923642
"Belltown","Seattle","All Homes",2013-07-01,2.76692139737991
"Upper West Side","New York","Condominium",2013-07-01,NA
"Astoria","New York","Condominium",2013-07-01,NA
"Hollywood","Los Angeles","Condominium",2013-07-01,2.31989092996556
"Williamsburg","New York","Condominium",2013-07-01,NA
"Harlem","New York","Condominium",2013-07-01,NA
"East Harlem","New York","Condominium",2013-07-01,NA
"Flushing","New York","Condominium",2013-07-01,NA
"Westwood","Los Angeles","Condominium",2013-07-01,2.67129170796168
"Gramercy","New York","Condominium",2013-07-01,NA
"Chelsea","New York","Condominium",2013-07-01,NA
"Venice","Los Angeles","Condominium",2013-07-01,3.57142857142857
"Sawtelle","Los Angeles","Condominium",2013-07-01,NA
"Downtown","Los Angeles","Condominium",2013-07-01,2.47440273037543
"Brentwood","Los Angeles","Condominium",2013-07-01,2.31594202898551
"Clinton","New York","Condominium",2013-07-01,NA
"Financial District","New York","Condominium",2013-07-01,NA
"Flatiron District","New York","Condominium",2013-07-01,NA
"West Village","New York","Condominium",2013-07-01,NA
"Columbus Circle","New York","Condominium",2013-07-01,NA
"Sutton Place","New York","Condominium",2013-07-01,NA
"South of Market","San Francisco","Condominium",2013-07-01,NA
"Turtle Bay","New York","Condominium",2013-07-01,NA
"Midtown","New York","Condominium",2013-07-01,NA
"Tribeca","New York","Condominium",2013-07-01,NA
"Tudor City","New York","Condominium",2013-07-01,NA
"Battery Park","New York","Condominium",2013-07-01,5.13245033112583
"South Beach","San Francisco","Condominium",2013-07-01,4.36730123180291
"Hunters Point","New York","Condominium",2013-07-01,NA
"Murray Hill","New York","Condominium",2013-07-01,NA
"Belltown","Seattle","Condominium",2013-07-01,2.76692139737991
"Upper West Side","New York","Single Family Residence",2013-07-01,5.21739130434783
"Sherman Oaks","Los Angeles","Single Family Residence",2013-07-01,2.08333333333333
"Astoria","New York","Single Family Residence",2013-07-01,NA
"East Harlem","New York","Single Family Residence",2013-07-01,NA
"Gramercy","New York","Single Family Residence",2013-07-01,5.1011673151751
"Woodland Hills","Los Angeles","Single Family Residence",2013-07-01,1.72738693467337
"Encino","Los Angeles","Single Family Residence",2013-07-01,1.79213483146067
"West Hills","Los Angeles","Single Family Residence",2013-07-01,1.60665333701048
"Hollywood Hills","Los Angeles","Single Family Residence",2013-07-01,3.18156738494096
"Financial District","New York","Single Family Residence",2013-07-01,4.79674672489083
"Pacific Palisades","Los Angeles","Single Family Residence",2013-07-01,3.38891386687668
"Columbus Circle","New York","Single Family Residence",2013-07-01,5.06
"Midtown","New York","Single Family Residence",2013-07-01,5.10696298459015
"Hunters Point","New York","Single Family Residence",2013-07-01,4.05540166204986
"Upper West Side","New York","1 Bedroom",2013-08-01,NA
"Hollywood","Los Angeles","1 Bedroom",2013-08-01,2.45358974358974
"Harlem","New York","1 Bedroom",2013-08-01,NA
"East Harlem","New York","1 Bedroom",2013-08-01,NA
"Westlake","Los Angeles","1 Bedroom",2013-08-01,NA
"Forest Hills","New York","1 Bedroom",2013-08-01,NA
"Westwood","Los Angeles","1 Bedroom",2013-08-01,3.0375
"Gramercy","New York","1 Bedroom",2013-08-01,NA
"Chelsea","New York","1 Bedroom",2013-08-01,NA
"Woodland Hills","Los Angeles","1 Bedroom",2013-08-01,2.02922940655447
"Palms","Los Angeles","1 Bedroom",2013-08-01,NA
"Rego Park","New York","1 Bedroom",2013-08-01,NA
"Downtown","Los Angeles","1 Bedroom",2013-08-01,2.57159214830971
"Capitol Hill","Seattle","1 Bedroom",2013-08-01,2.39652870493992
"Clinton","New York","1 Bedroom",2013-08-01,NA
"Financial District","New York","1 Bedroom",2013-08-01,NA
"Flatiron District","New York","1 Bedroom",2013-08-01,NA
"Columbus Circle","New York","1 Bedroom",2013-08-01,NA
"Sutton Place","New York","1 Bedroom",2013-08-01,NA
"South of Market","San Francisco","1 Bedroom",2013-08-01,4.23067173637516
"Midtown","New York","1 Bedroom",2013-08-01,NA
"Tribeca","New York","1 Bedroom",2013-08-01,NA
"Spuyten Duyvil","New York","1 Bedroom",2013-08-01,2.44382360009613
"Tudor City","New York","1 Bedroom",2013-08-01,NA
"Battery Park","New York","1 Bedroom",2013-08-01,NA
"South Beach","San Francisco","1 Bedroom",2013-08-01,4.49729551529317
"First Hill","Seattle","1 Bedroom",2013-08-01,NA
"Hunters Point","New York","1 Bedroom",2013-08-01,4.0540428512355
"Belltown","Seattle","1 Bedroom",2013-08-01,2.68014059753954
"Ballard","Seattle","1 Bedroom",2013-08-01,NA
"Uptown","Seattle","1 Bedroom",2013-08-01,2.35762331838565
"Denny Triangle","Seattle","1 Bedroom",2013-08-01,2.73722627737226
"South Lake Union","Seattle","1 Bedroom",2013-08-01,2.19384615384615
"Upper West Side","New York","2 Bedroom",2013-08-01,NA
"Sherman Oaks","Los Angeles","2 Bedroom",2013-08-01,1.70674941815361
"Hollywood","Los Angeles","2 Bedroom",2013-08-01,2.468532544957
"North Hollywood","Los Angeles","2 Bedroom",2013-08-01,1.88921275841379
"Koreatown","Los Angeles","2 Bedroom",2013-08-01,NA
"San Pedro","Los Angeles","2 Bedroom",2013-08-01,1.67781862745098
"Forest Hills","New York","2 Bedroom",2013-08-01,NA
"Westwood","Los Angeles","2 Bedroom",2013-08-01,2.80989625949737
"Gramercy","New York","2 Bedroom",2013-08-01,NA
"Chelsea","New York","2 Bedroom",2013-08-01,NA
"Woodland Hills","Los Angeles","2 Bedroom",2013-08-01,1.81793960923623
"Palms","Los Angeles","2 Bedroom",2013-08-01,NA
"Mid City West","Los Angeles","2 Bedroom",2013-08-01,2.61671763506626
"Studio City","Los Angeles","2 Bedroom",2013-08-01,2.24722804892888
"Del Rey","Los Angeles","2 Bedroom",2013-08-01,2.6783921544325
"Venice","Los Angeles","2 Bedroom",2013-08-01,3.14566895183892
"Sawtelle","Los Angeles","2 Bedroom",2013-08-01,2.43589743589744
"Downtown","Los Angeles","2 Bedroom",2013-08-01,2.92089730182583
"Brentwood","Los Angeles","2 Bedroom",2013-08-01,2.64
"Capitol Hill","Seattle","2 Bedroom",2013-08-01,NA
"Financial District","New York","2 Bedroom",2013-08-01,NA
"Flatiron District","New York","2 Bedroom",2013-08-01,NA
"Columbus Circle","New York","2 Bedroom",2013-08-01,NA
"South of Market","San Francisco","2 Bedroom",2013-08-01,3.78068091844814
"Midtown","New York","2 Bedroom",2013-08-01,NA
"Tribeca","New York","2 Bedroom",2013-08-01,NA
"Tudor City","New York","2 Bedroom",2013-08-01,NA
"Battery Park","New York","2 Bedroom",2013-08-01,NA
"South Beach","San Francisco","2 Bedroom",2013-08-01,4.20041665402407
"Hunters Point","New York","2 Bedroom",2013-08-01,NA
"Upper West Side","New York","3 Bedroom",2013-08-01,NA
"Sherman Oaks","Los Angeles","3 Bedroom",2013-08-01,1.90594347464672
"Gramercy","New York","3 Bedroom",2013-08-01,NA
"Bath Beach","New York","3 Bedroom",2013-08-01,NA
"Woodland Hills","Los Angeles","3 Bedroom",2013-08-01,1.69333333333333
"Upper West Side","New York","All Homes",2013-08-01,NA
"Sherman Oaks","Los Angeles","All Homes",2013-08-01,1.81067344345616
"Astoria","New York","All Homes",2013-08-01,NA
"Hollywood","Los Angeles","All Homes",2013-08-01,2.5
"Harlem","New York","All Homes",2013-08-01,NA
"East Harlem","New York","All Homes",2013-08-01,NA
"Mid City","Los Angeles","All Homes",2013-08-01,1.8652256922143
"Flushing","New York","All Homes",2013-08-01,NA
"Northridge","Los Angeles","All Homes",2013-08-01,NA
"San Pedro","Los Angeles","All Homes",2013-08-01,1.56810035842294
"Forest Hills","New York","All Homes",2013-08-01,NA
"Westwood","Los Angeles","All Homes",2013-08-01,2.72513440860215
"Gramercy","New York","All Homes",2013-08-01,NA
"Chelsea","New York","All Homes",2013-08-01,NA
"Woodland Hills","Los Angeles","All Homes",2013-08-01,1.78661149697059
"Mid City West","Los Angeles","All Homes",2013-08-01,2.60290361607743
"Encino","Los Angeles","All Homes",2013-08-01,1.67191188040913
"Tarzana","Los Angeles","All Homes",2013-08-01,1.62689804772234
"Studio City","Los Angeles","All Homes",2013-08-01,2.29720369640132
"Del Rey","Los Angeles","All Homes",2013-08-01,NA
"West Hills","Los Angeles","All Homes",2013-08-01,1.59438775510204
"Venice","Los Angeles","All Homes",2013-08-01,3.55263157894737
"Sawtelle","Los Angeles","All Homes",2013-08-01,NA
"Downtown","Los Angeles","All Homes",2013-08-01,2.46352813852814
"Brentwood","Los Angeles","All Homes",2013-08-01,2.79813802683871
"Capitol Hill","Seattle","All Homes",2013-08-01,2.26027397260274
"Hollywood Hills","Los Angeles","All Homes",2013-08-01,3.01654370191972
"Clinton","New York","All Homes",2013-08-01,NA
"Financial District","New York","All Homes",2013-08-01,NA
"Flatiron District","New York","All Homes",2013-08-01,NA
"West Village","New York","All Homes",2013-08-01,NA
"Pacific Palisades","Los Angeles","All Homes",2013-08-01,3.02843601895735
"Porter Ranch","Los Angeles","All Homes",2013-08-01,1.4877912484827
"Columbus Circle","New York","All Homes",2013-08-01,NA
"Sutton Place","New York","All Homes",2013-08-01,NA
"South of Market","San Francisco","All Homes",2013-08-01,3.81818181818182
"Turtle Bay","New York","All Homes",2013-08-01,NA
"Midtown","New York","All Homes",2013-08-01,NA
"Tribeca","New York","All Homes",2013-08-01,NA
"Spuyten Duyvil","New York","All Homes",2013-08-01,2.12343579978237
"Tudor City","New York","All Homes",2013-08-01,NA
"Battery Park","New York","All Homes",2013-08-01,5.12931995540691
"South Beach","San Francisco","All Homes",2013-08-01,4.23050130983568
"Hunters Point","New York","All Homes",2013-08-01,4.05377294084575
"Murray Hill","New York","All Homes",2013-08-01,NA
"Downtown","New York","All Homes",2013-08-01,4.43251733303593
"Belltown","Seattle","All Homes",2013-08-01,2.7120315581854
"Upper West Side","New York","Condominium",2013-08-01,NA
"Astoria","New York","Condominium",2013-08-01,NA
"Hollywood","Los Angeles","Condominium",2013-08-01,2.59433962264151
"Williamsburg","New York","Condominium",2013-08-01,NA
"Harlem","New York","Condominium",2013-08-01,NA
"East Harlem","New York","Condominium",2013-08-01,NA
"Flushing","New York","Condominium",2013-08-01,2.29230769230769
"Westwood","Los Angeles","Condominium",2013-08-01,2.70503121998079
"Gramercy","New York","Condominium",2013-08-01,NA
"Chelsea","New York","Condominium",2013-08-01,NA
"Venice","Los Angeles","Condominium",2013-08-01,3.43136892958103
"Sawtelle","Los Angeles","Condominium",2013-08-01,NA
"Downtown","Los Angeles","Condominium",2013-08-01,2.49888888888889
"Brentwood","Los Angeles","Condominium",2013-08-01,2.68185157972079
"Clinton","New York","Condominium",2013-08-01,NA
"Financial District","New York","Condominium",2013-08-01,NA
"Flatiron District","New York","Condominium",2013-08-01,NA
"West Village","New York","Condominium",2013-08-01,NA
"Columbus Circle","New York","Condominium",2013-08-01,NA
"Sutton Place","New York","Condominium",2013-08-01,NA
"South of Market","San Francisco","Condominium",2013-08-01,NA
"Turtle Bay","New York","Condominium",2013-08-01,NA
"Midtown","New York","Condominium",2013-08-01,NA
"Tribeca","New York","Condominium",2013-08-01,NA
"Tudor City","New York","Condominium",2013-08-01,NA
"Battery Park","New York","Condominium",2013-08-01,5.10766155754219
"South Beach","San Francisco","Condominium",2013-08-01,4.22222222222222
"Hunters Point","New York","Condominium",2013-08-01,4.05234657039711
"Murray Hill","New York","Condominium",2013-08-01,NA
"Belltown","Seattle","Condominium",2013-08-01,2.71464845580186
"Upper West Side","New York","Single Family Residence",2013-08-01,5.12351413061782
"Sherman Oaks","Los Angeles","Single Family Residence",2013-08-01,2.08333333333333
"Astoria","New York","Single Family Residence",2013-08-01,NA
"East Harlem","New York","Single Family Residence",2013-08-01,NA
"Gramercy","New York","Single Family Residence",2013-08-01,5.08657587548638
"Woodland Hills","Los Angeles","Single Family Residence",2013-08-01,1.70149253731343
"Encino","Los Angeles","Single Family Residence",2013-08-01,1.88678476796859
"West Hills","Los Angeles","Single Family Residence",2013-08-01,1.59438775510204
"Hollywood Hills","Los Angeles","Single Family Residence",2013-08-01,3.21736603137039
"Financial District","New York","Single Family Residence",2013-08-01,4.73135245112131
"Pacific Palisades","Los Angeles","Single Family Residence",2013-08-01,3.29127811300055
"Columbus Circle","New York","Single Family Residence",2013-08-01,5.19090909090909
"Midtown","New York","Single Family Residence",2013-08-01,5.13536201469045
"Hunters Point","New York","Single Family Residence",2013-08-01,4.05540166204986
"Upper West Side","New York","1 Bedroom",2013-09-01,NA
"Hollywood","Los Angeles","1 Bedroom",2013-09-01,2.38730769230769
"Harlem","New York","1 Bedroom",2013-09-01,NA
"East Harlem","New York","1 Bedroom",2013-09-01,NA
"Westlake","Los Angeles","1 Bedroom",2013-09-01,NA
"Forest Hills","New York","1 Bedroom",2013-09-01,2.19976218787158
"Westwood","Los Angeles","1 Bedroom",2013-09-01,3.02759567434303
"Gramercy","New York","1 Bedroom",2013-09-01,NA
"Chelsea","New York","1 Bedroom",2013-09-01,NA
"Woodland Hills","Los Angeles","1 Bedroom",2013-09-01,2.11079771398348
"Palms","Los Angeles","1 Bedroom",2013-09-01,NA
"Rego Park","New York","1 Bedroom",2013-09-01,NA
"Downtown","Los Angeles","1 Bedroom",2013-09-01,2.7638223211229
"Capitol Hill","Seattle","1 Bedroom",2013-09-01,2.38437001594896
"Clinton","New York","1 Bedroom",2013-09-01,NA
"Financial District","New York","1 Bedroom",2013-09-01,NA
"Flatiron District","New York","1 Bedroom",2013-09-01,NA
"Columbus Circle","New York","1 Bedroom",2013-09-01,NA
"Sutton Place","New York","1 Bedroom",2013-09-01,NA
"South of Market","San Francisco","1 Bedroom",2013-09-01,4.12776412776413
"Midtown","New York","1 Bedroom",2013-09-01,NA
"Tribeca","New York","1 Bedroom",2013-09-01,NA
"Spuyten Duyvil","New York","1 Bedroom",2013-09-01,2.48563218390805
"Tudor City","New York","1 Bedroom",2013-09-01,NA
"Battery Park","New York","1 Bedroom",2013-09-01,NA
"South Beach","San Francisco","1 Bedroom",2013-09-01,4.35294117647059
"First Hill","Seattle","1 Bedroom",2013-09-01,NA
"Hunters Point","New York","1 Bedroom",2013-09-01,4.01627218934911
"Belltown","Seattle","1 Bedroom",2013-09-01,2.61525704809287
"Ballard","Seattle","1 Bedroom",2013-09-01,NA
"Uptown","Seattle","1 Bedroom",2013-09-01,2.35690305704229
"Denny Triangle","Seattle","1 Bedroom",2013-09-01,2.58282524002509
"South Lake Union","Seattle","1 Bedroom",2013-09-01,2.30422619047619
"Upper West Side","New York","2 Bedroom",2013-09-01,NA
"Sherman Oaks","Los Angeles","2 Bedroom",2013-09-01,1.67421836834392
"Hollywood","Los Angeles","2 Bedroom",2013-09-01,2.45902090209021
"North Hollywood","Los Angeles","2 Bedroom",2013-09-01,1.7877358490566
"Koreatown","Los Angeles","2 Bedroom",2013-09-01,NA
"San Pedro","Los Angeles","2 Bedroom",2013-09-01,1.55625
"Forest Hills","New York","2 Bedroom",2013-09-01,2.18614718614719
"Westwood","Los Angeles","2 Bedroom",2013-09-01,2.64428412874584
"Gramercy","New York","2 Bedroom",2013-09-01,NA
"Chelsea","New York","2 Bedroom",2013-09-01,NA
"Woodland Hills","Los Angeles","2 Bedroom",2013-09-01,1.86813186813187
"Palms","Los Angeles","2 Bedroom",2013-09-01,NA
"Mid City West","Los Angeles","2 Bedroom",2013-09-01,2.61551414039526
"Studio City","Los Angeles","2 Bedroom",2013-09-01,2.140605296343
"Del Rey","Los Angeles","2 Bedroom",2013-09-01,2.58670345091535
"Venice","Los Angeles","2 Bedroom",2013-09-01,3.14566895183892
"Sawtelle","Los Angeles","2 Bedroom",2013-09-01,2.18068535825545
